4418,/home/uchanlee/uchanlee/uchan_dataset/DATA/The Maze Runner,0,2,1,1,2,"Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",3,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Maze Runner/audio.npy
4419,/home/uchanlee/uchanlee/uchan_dataset/DATA/Pride and Prejudice and Zombies,1,2,0,1,2,Five sisters in 19th century England must cope with the pressures to marry while protecting themselves from a growing population of zombies.,2,"[0, 1, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Pride and Prejudice and Zombies/audio.npy
3696,/home/uchanlee/uchanlee/uchan_dataset/DATA/The Boondock Saints,2,3,3,1,2,Two Irish Catholic brothers become vigilantes and wipe out Boston's criminal underworld in the name of God.,1,"[0, 1, 0, 1, 1, 0, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Boondock Saints/audio.npy
4390,/home/uchanlee/uchanlee/uchan_dataset/DATA/Closer,2,1,3,1,0,The relationships of two couples become complicated and deceitful when the man from one couple meets the woman of the other.,2,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Closer/audio.npy
4225,/home/uchanlee/uchanlee/uchan_dataset/DATA/Supergirl,1,1,1,1,1,The adventures of Superman's cousin in her own superhero career.,3,"[0, 1, 0, 0, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Supergirl/audio.npy
3541,/home/uchanlee/uchanlee/uchan_dataset/DATA/Warrior,3,3,3,2,2,"During the Tong Wars in the late 1800s, Ah Sahm, a martial arts prodigy from China, immigrates to San Francisco and becomes a hatchet man for the most powerful tong in Chinatown.",3,"[0, 1, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Warrior/audio.npy
3376,/home/uchanlee/uchanlee/uchan_dataset/DATA/Silicon Valley,1,1,3,2,0,"Follows the struggle of Richard Hendricks, a Silicon Valley engineer trying to build his own company called Pied Piper.",3,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Silicon Valley/audio.npy
2246,/home/uchanlee/uchanlee/uchan_dataset/DATA/Raw Deal,1,3,3,2,2,A former FBI agent turned small-town sheriff agrees to help the FBI chief infiltrate the Chicago mafia when the FBI chief's son is killed by them.,3,"[0, 1, 0, 1, 1, 0, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Raw Deal/audio.npy
4609,/home/uchanlee/uchanlee/uchan_dataset/DATA/Peter Rabbit,0,1,1,0,1,Feature adaptation of Beatrix Potter's classic tale of a rebellious rabbit trying to sneak into a farmer's vegetable garden.,3,"[0, 0, 0, 0, 0, 0, 1, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Peter Rabbit/audio.npy
3300,/home/uchanlee/uchanlee/uchan_dataset/DATA/Dark Phoenix,0,2,2,1,2,"Jean Grey begins to develop incredible powers that corrupt and turn her into a Dark Phoenix, causing the X-Men to decide if her life is worth more than all of humanity.",3,"[0, 1, 0, 0, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Dark Phoenix/audio.npy
2002,/home/uchanlee/uchanlee/uchan_dataset/DATA/Robin Hood Prince of Thieves,1,2,1,1,2,"When Robin and his Moorish companion come to England and the tyranny of the Sheriff of Nottingham, he decides to fight back as an outlaw.",3,"[0, 1, 0, 0, 0, 1, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Robin Hood Prince of Thieves/audio.npy
3023,/home/uchanlee/uchanlee/uchan_dataset/DATA/Hanna,1,2,2,1,2,"In equal parts high-concept thriller and coming-of-age drama, HANNA follows the journey of an extraordinary young girl raised in the forest, as she evades the relentless pursuit of an off-book CIA agent and tries to unearth the truth behind who she is.",3,"[0, 1, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Hanna/audio.npy
3673,/home/uchanlee/uchanlee/uchan_dataset/DATA/Wild Child,1,1,2,1,0,A rebellious Malibu princess is shipped off to a strict English boarding school by her father.,2,"[1, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Wild Child/audio.npy
3877,/home/uchanlee/uchanlee/uchan_dataset/DATA/The Girl on the Train,1,2,2,2,2,"The story follows a recent divorcee who spends her daily commute fantasizing about a seemingly perfect couple who live in a house that her train passes daily, but something shocking happens there one day.",0,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Girl on the Train/audio.npy
4097,/home/uchanlee/uchanlee/uchan_dataset/DATA/Identity,0,2,2,0,2,"Stranded at a desolate Nevada motel during a nasty rain storm, ten strangers become acquainted with each other when they realize that they're being killed off one by one.",2,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Identity/audio.npy
4173,/home/uchanlee/uchanlee/uchan_dataset/DATA/Wedding Crashers,2,1,2,1,0,"John Beckwith and Jeremy Grey, a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air, find themselves at odds with one another when John meets and falls for Claire Cleary.",2,"[1, 0, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Wedding Crashers/audio.npy
5632,/home/uchanlee/uchanlee/uchan_dataset/DATA/Edward Scissorhands,1,2,1,1,2,"An artificial man, who was incompletely constructed and has scissors for hands, leads a solitary life. Then one day, a suburban lady meets him and introduces him to her world.",3,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Edward Scissorhands/audio.npy
4438,/home/uchanlee/uchanlee/uchan_dataset/DATA/Fargo,1,3,2,1,3,"Various chronicles of deception, intrigue and murder in and around frozen Minnesota. Yet all of these tales mysteriously lead back one way or another to Fargo, North Dakota.",3,"[0, 0, 0, 1, 1, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Fargo/audio.npy
1658,/home/uchanlee/uchanlee/uchan_dataset/DATA/Fear the Walking Dead,1,3,1,1,3,"A Walking Dead spin-off, set in Los Angeles, following two families who must band together to survive the undead apocalypse.",2,"[0, 0, 1, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Fear the Walking Dead/audio.npy
3836,/home/uchanlee/uchanlee/uchan_dataset/DATA/Iron Fist,1,3,1,2,1,A young man is bestowed with incredible martial arts skills and a mystical force known as the Iron Fist.,3,"[0, 1, 0, 1, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Iron Fist/audio.npy
4404,/home/uchanlee/uchanlee/uchan_dataset/DATA/Catch Me If You Can,2,1,2,1,1,"Barely 21 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.",2,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Catch Me If You Can/audio.npy
3141,/home/uchanlee/uchanlee/uchan_dataset/DATA/Loco por ella,1,0,0,2,0,"After a magical night together, Adri voluntarily turns himself into the psychiatric institution where Carla lives.",2,"[1, 0, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Loco por ella/audio.npy
1839,/home/uchanlee/uchanlee/uchan_dataset/DATA/Saw,1,3,3,1,3,"Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer.",3,"[0, 0, 1, 0, 1, 0, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Saw/audio.npy
3148,/home/uchanlee/uchanlee/uchan_dataset/DATA/Masters of Sex,3,1,1,1,1,Drama about the pioneers of the science of human sexuality whose research touched off the sexual revolution.,2,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Masters of Sex/audio.npy
2574,/home/uchanlee/uchanlee/uchan_dataset/DATA/One Piece Wan pîsu,1,2,1,2,2,"Follows the adventures of Monkey D. Luffy and his pirate crew in order to find the greatest treasure ever left by the legendary Pirate, Gold Roger. The famous mystery treasure named ""One Piece"".",3,"[0, 1, 0, 0, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/One Piece Wan pîsu/audio.npy
3051,/home/uchanlee/uchanlee/uchan_dataset/DATA/Hotaru no haka,0,2,1,1,3,A young boy and his little sister struggle to survive in Japan during World War II.,3,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Hotaru no haka/audio.npy
3063,/home/uchanlee/uchanlee/uchan_dataset/DATA/Jennifer's Body,1,3,3,2,3,A newly possessed high school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror?,3,"[0, 0, 1, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Jennifer's Body/audio.npy
4032,/home/uchanlee/uchanlee/uchan_dataset/DATA/Holidate,2,1,2,1,0,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",2,"[1, 0, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Holidate/audio.npy
1084,/home/uchanlee/uchanlee/uchan_dataset/DATA/The Closer,2,2,2,2,1,"Deputy Police Chief Brenda Johnson runs the Priority Homicide Division of the LAPD with an unorthodox style. Her innate ability to read people and obtain confessions helps her and her team solve the city's toughest, most sensitive cases.",1,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Closer/audio.npy
5460,/home/uchanlee/uchanlee/uchan_dataset/DATA/48 Hrs,2,2,3,2,2,"A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer.",3,"[0, 1, 0, 1, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/48 Hrs/audio.npy
4071,/home/uchanlee/uchanlee/uchan_dataset/DATA/Irresistible,0,0,2,1,0,"A Democratic strategist helps a retired veteran run for mayor in a small, conservative Midwest town.",2,"[0, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Irresistible/audio.npy
4727,/home/uchanlee/uchanlee/uchan_dataset/DATA/I Am Legend,0,2,1,0,2,"Years after a plague kills most of humanity and transforms the rest into monsters, the sole survivor in New York City struggles valiantly to find a cure.",1,"[0, 1, 0, 0, 0, 1, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/I Am Legend/audio.npy
4418,/home/uchanlee/uchanlee/uchan_dataset/DATA/Juno,2,1,2,1,0,"Faced with an unplanned pregnancy, an offbeat young woman makes an unusual decision regarding the unborn child.",1,"[0, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Juno/audio.npy
4238,/home/uchanlee/uchanlee/uchan_dataset/DATA/Gangs of New York,2,3,2,2,2,"In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.",0,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Gangs of New York/audio.npy
7119,/home/uchanlee/uchanlee/uchan_dataset/DATA/The Amazing Spider-Man,1,2,1,1,2,"After Peter Parker is bitten by a genetically altered spider, he gains newfound, spider-like powers and ventures out to save the city from the machinations of a mysterious reptilian foe.",1,"[0, 1, 0, 0, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Amazing Spider-Man/audio.npy
3246,/home/uchanlee/uchanlee/uchan_dataset/DATA/A Shaun the Sheep Movie Farmageddon,0,1,0,0,1,"When an alien with amazing powers crash-lands near Mossy Bottom Farm, Shaun the Sheep goes on a mission to shepherd the intergalactic visitor home before a sinister organization can capture her.",3,"[0, 0, 0, 0, 0, 0, 1, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/A Shaun the Sheep Movie Farmageddon/audio.npy
4344,/home/uchanlee/uchanlee/uchan_dataset/DATA/X-Men Apocalypse,1,2,1,1,2,"In the 1980s the X-Men must defeat an ancient all-powerful mutant, En Sabah Nur, who intends to thrive through bringing destruction to the world.",1,"[0, 1, 0, 0, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/X-Men Apocalypse/audio.npy
3456,/home/uchanlee/uchanlee/uchan_dataset/DATA/Fifty Shades Darker,3,1,2,1,1,"While Christian wrestles with his inner demons, Anastasia must confront the anger and envy of the women who came before her.",0,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Fifty Shades Darker/audio.npy
1176,/home/uchanlee/uchanlee/uchan_dataset/DATA/Condor,2,2,2,1,1,"A brilliant, young, idealistic CIA analyst finds himself in the middle of a conspiracy that kills everyone else at his office. Can he, with no field experience, stay alive long enough to get to the bottom of it?",3,"[0, 1, 0, 0, 1, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Condor/audio.npy
3436,/home/uchanlee/uchanlee/uchan_dataset/DATA/Fantastic Mr. Fox,0,1,1,1,1,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,0,"[0, 0, 0, 0, 0, 0, 1, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Fantastic Mr. Fox/audio.npy
4725,/home/uchanlee/uchanlee/uchan_dataset/DATA/Palm Springs,2,1,3,2,0,"Stuck in a time loop, two wedding guests develop a budding romance while living the same day over and over again.",2,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Palm Springs/audio.npy
4252,/home/uchanlee/uchanlee/uchan_dataset/DATA/American Housewife,0,0,1,0,0,"A family comedy narrated by Katie, a strong-willed mother, raising her flawed family in a wealthy town filled with perfect wives and their perfect offspring.",2,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/American Housewife/audio.npy
4088,/home/uchanlee/uchanlee/uchan_dataset/DATA/A Knight's Tale,1,1,1,1,1,"After his master dies, a peasant squire, fueled by his desire for food and glory, creates a new identity for himself as a knight.",2,"[1, 1, 0, 0, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/A Knight's Tale/audio.npy
3912,/home/uchanlee/uchanlee/uchan_dataset/DATA/Phantom Thread,1,0,2,1,1,"Set in 1950s London, Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young, strong-willed woman, Alma, who becomes his muse and lover.",3,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Phantom Thread/audio.npy
4273,/home/uchanlee/uchanlee/uchan_dataset/DATA/La migliore offerta,2,1,1,1,1,A lonely art expert working for a mysterious and reclusive heiress finds not only her art worth examining.,1,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/La migliore offerta/audio.npy
5438,/home/uchanlee/uchanlee/uchan_dataset/DATA/Taxi Driver,2,3,3,2,3,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.",3,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Taxi Driver/audio.npy
4618,/home/uchanlee/uchanlee/uchan_dataset/DATA/Over the Moon,0,0,0,0,1,"In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.",0,"[0, 0, 0, 0, 0, 0, 1, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Over the Moon/audio.npy
5272,/home/uchanlee/uchanlee/uchan_dataset/DATA/Zeroville,2,1,3,2,2,"A young ex-communicated seminarian, Ike ""Vikar"" Jerome, arrives in Los Angeles on the same August day in 1969 that a crazed hippie ''family'' led by Charles Manson commits five savage murders.",3,"[0, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Zeroville/audio.npy
4268,/home/uchanlee/uchanlee/uchan_dataset/DATA/Interstellar,0,1,1,0,2,A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.,1,"[0, 0, 0, 0, 0, 1, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Interstellar/audio.npy
2484,/home/uchanlee/uchanlee/uchan_dataset/DATA/The Fugitive,1,2,2,1,2,"Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal.",3,"[0, 1, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Fugitive/audio.npy
4336,/home/uchanlee/uchanlee/uchan_dataset/DATA/Sideways,2,1,3,2,0,"Two men reaching middle age with not much to show but disappointment embark on a week-long road trip through California's wine country, just as one is about to take a trip down the aisle.",3,"[1, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Sideways/audio.npy
3832,/home/uchanlee/uchanlee/uchan_dataset/DATA/The Bible,1,2,1,0,2,A religious dramatic miniseries about God's creation and physical landmark events leading up to the Crucifixion and Resurrection of Jesus Christ.,0,"[0, 1, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Bible/audio.npy
3062,/home/uchanlee/uchanlee/uchan_dataset/DATA/Srpski film,3,3,3,3,3,"An aging porn star agrees to participate in an ""art film"" in order to make a clean break from the business, only to discover that he has been drafted into making a pedophilia and necrophilia themed snuff film.",3,"[0, 0, 1, 0, 1, 0, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Srpski film/audio.npy
1707,/home/uchanlee/uchanlee/uchan_dataset/DATA/The Avengers,0,2,1,1,1,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,3,"[0, 1, 0, 1, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Avengers/audio.npy
1654,/home/uchanlee/uchanlee/uchan_dataset/DATA/When Calls the Heart,0,0,0,1,1,"Elizabeth Thatcher, a young school teacher from a wealthy Eastern family, migrates from the big city to teach school in a small coal mining town in the west.",2,"[1, 0, 0, 0, 0, 1, 0, 0, 1]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/When Calls the Heart/audio.npy
4537,/home/uchanlee/uchanlee/uchan_dataset/DATA/Boyz n the Hood,2,2,3,2,3,"Follows the lives of three young males living in the Crenshaw ghetto of Los Angeles, dissecting questions of race, relationships, violence, and future prospects.",3,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Boyz n the Hood/audio.npy
3820,/home/uchanlee/uchanlee/uchan_dataset/DATA/Veronica Mars,1,1,1,2,2,"After her best friend is murdered, and her father is removed as county Sheriff, Veronica Mars dedicates her life to cracking the toughest mysteries in the affluent town of Neptune.",3,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Veronica Mars/audio.npy
4718,/home/uchanlee/uchanlee/uchan_dataset/DATA/Groundhog Day,1,1,1,1,0,A weatherman finds himself inexplicably living the same day over and over again.,3,"[1, 0, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Groundhog Day/audio.npy
2748,/home/uchanlee/uchanlee/uchan_dataset/DATA/Back to School,2,1,2,1,0,"To help his discouraged son get through college, a funloving and obnoxious rich businessman decides to enter the school as a student himself.",3,"[1, 0, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Back to School/audio.npy
1681,/home/uchanlee/uchanlee/uchan_dataset/DATA/Doc Martin,1,1,1,1,1,"The trials and tribulations of Dr. Martin Ellingham (Martin Clunes), a socially challenged doctor who moves from London to the picturesque village of Port Wenn in Cornwall.",2,"[1, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Doc Martin/audio.npy
1669,/home/uchanlee/uchanlee/uchan_dataset/DATA/Captain America Civil War,0,2,1,1,2,Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.,0,"[0, 1, 0, 0, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Captain America Civil War/audio.npy
5553,/home/uchanlee/uchanlee/uchan_dataset/DATA/The Fate of the Furious,1,2,2,1,2,"When a mysterious woman seduces Dominic Toretto into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before.",0,"[0, 1, 0, 1, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Fate of the Furious/audio.npy
3660,/home/uchanlee/uchanlee/uchan_dataset/DATA/ZeroZeroZero,2,3,3,3,3,"A cocaine shipment makes its way to Europe, starting from the moment a powerful cartel of Italian criminals decides to buy it, to its journeys through Mexico, to its shipment across the Atlantic Ocean.",3,"[0, 0, 0, 1, 1, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/ZeroZeroZero/audio.npy
1135,/home/uchanlee/uchanlee/uchan_dataset/DATA/Saikojiman Gwaenchanha,0,1,1,1,2,An extraordinary road to emotional healing opens up for an selfish antisocial children's book writer and a selfless psych ward caretaker when they cross paths.,2,"[1, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Saikojiman Gwaenchanha/audio.npy
3213,/home/uchanlee/uchanlee/uchan_dataset/DATA/After,2,1,1,2,1,A young woman falls for a guy with a dark secret and the two embark on a rocky relationship. Based on the novel by Anna Todd.,3,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/After/audio.npy
4433,/home/uchanlee/uchanlee/uchan_dataset/DATA/Passengers,2,1,1,1,1,A malfunction in a sleeping pod on a spacecraft traveling to a distant colony planet wakes one passenger 90 years early.,0,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Passengers/audio.npy
1655,/home/uchanlee/uchanlee/uchan_dataset/DATA/Fifty Shades Freed,3,2,2,1,1,"Anastasia and Christian get married, but Jack Hyde continues to threaten their relationship.",3,"[1, 0, 0, 0, 1, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Fifty Shades Freed/audio.npy
